D:/CASIA2/Au/Au_ani_00001.jpg,1
D:/CASIA2/Au/Au_ani_00001.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00002.jpg,1
D:/CASIA2/Au/Au_ani_00002.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00003.jpg,1
D:/CASIA2/Au/Au_ani_00003.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00003.saved.jpg,1
D:/CASIA2/Au/Au_ani_00004.jpg,1
D:/CASIA2/Au/Au_ani_00004.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00005.jpg,1
D:/CASIA2/Au/Au_ani_00005.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00005.saved.jpg,1
D:/CASIA2/Au/Au_ani_00006.jpg,1
D:/CASIA2/Au/Au_ani_00006.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00007.jpg,1
D:/CASIA2/Au/Au_ani_00007.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00008.jpg,1
D:/CASIA2/Au/Au_ani_00008.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00009.jpg,1
D:/CASIA2/Au/Au_ani_00009.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00010.jpg,1
D:/CASIA2/Au/Au_ani_00010.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00011.jpg,1
D:/CASIA2/Au/Au_ani_00011.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00012.jpg,1
D:/CASIA2/Au/Au_ani_00012.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00013.jpg,1
D:/CASIA2/Au/Au_ani_00013.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00014.jpg,1
D:/CASIA2/Au/Au_ani_00014.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00015.jpg,1
D:/CASIA2/Au/Au_ani_00015.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00016.jpg,1
D:/CASIA2/Au/Au_ani_00016.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00017.jpg,1
D:/CASIA2/Au/Au_ani_00017.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00018.jpg,1
D:/CASIA2/Au/Au_ani_00018.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00019.jpg,1
D:/CASIA2/Au/Au_ani_00019.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00020.jpg,1
D:/CASIA2/Au/Au_ani_00020.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00021.jpg,1
D:/CASIA2/Au/Au_ani_00021.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00022.jpg,1
D:/CASIA2/Au/Au_ani_00022.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00023.jpg,1
D:/CASIA2/Au/Au_ani_00023.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00023.saved.jpg,1
D:/CASIA2/Au/Au_ani_00024.jpg,1
D:/CASIA2/Au/Au_ani_00024.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00025.jpg,1
D:/CASIA2/Au/Au_ani_00025.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00026.jpg,1
D:/CASIA2/Au/Au_ani_00026.resaved.jpg,1
D:/CASIA2/Au/Au_ani_00027.jpg,1
D:/CASIA2/Au/Au_ani_00027.resaved.jpg,1
