D:/DATASET/tp/Tp_D_CND_M_N_ani00018_sec00096_00138.tif,1
D:/DATASET/tp/Tp_D_CND_M_N_art00076_art00077_10289.resaved.jpg,1
D:/DATASET/tp/Tp_D_CND_M_N_art00076_art00077_10289.tif,1
D:/DATASET/tp/Tp_D_CND_M_N_art00077_art00076_10290.resaved.jpg,1
D:/DATASET/tp/Tp_D_CND_M_N_art00077_art00076_10290.tif,1
D:/DATASET/tp/Tp_D_CND_S_N_ani00073_ani00068_00193.resaved.jpg,1
D:/DATASET/tp/Tp_D_CND_S_N_ani00073_ani00068_00193.tif,1
D:/DATASET/tp/Tp_D_CND_S_N_ind00078_ind00077_00476.resaved.jpg,1
D:/DATASET/tp/Tp_D_CND_S_N_ind00078_ind00077_00476.saved.jpg,1
D:/DATASET/tp/Tp_D_CND_S_N_ind00078_ind00077_00476.tif,1
D:/DATASET/tp/Tp_D_CND_S_N_txt00028_txt00006_10848.jpg,1
D:/DATASET/tp/Tp_D_CND_S_N_txt00028_txt00006_10848.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_B_nat00056_nat00099_11105.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_B_nat00056_nat00099_11105.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_B_nat10139_nat00059_11949.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_B_nat10139_nat00059_11949.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_B_nat10139_nat00097_11948.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_B_nat10139_nat00097_11948.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ani00023_ani00024_10205.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ani00023_ani00024_10205.tif,1
D:/DATASET/tp/Tp_D_CNN_M_N_ani00052_ani00054_11130.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ani00052_ani00054_11130.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ani00057_ani00055_11149.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ani00057_ani00055_11149.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_arc00086_arc00086_00306.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_arc00086_arc00086_00306.tif,1
D:/DATASET/tp/Tp_D_CNN_M_N_art00052_arc00030_11853.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_art00052_arc00030_11853.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_cha00026_cha00028_11784.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_cha00026_cha00028_11784.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_cha00026_cha00028_11784.saved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ind00091_ind00091_10647.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ind00091_ind00091_10647.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ind00091_ind00091_10648.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_ind00091_ind00091_10648.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00013_cha00042_11093.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00013_cha00042_11093.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00013_cha00042_11093.saved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00041_nat10123_11439.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00041_nat10123_11439.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00077_nat00077_10574.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00077_nat00077_10574.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00089_nat00062_10577.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00089_nat00062_10577.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00089_nat00089_10576.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00089_nat00089_10576.resaved.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00090_nat00090_10575.jpg,1
D:/DATASET/tp/Tp_D_CNN_M_N_nat00090_nat00090_10575.resaved.jpg,1
D:/DATASET/AU/Au_ani_00001.jpg,0
D:/DATASET/AU/Au_ani_00001.resaved.jpg,0
D:/DATASET/AU/Au_ani_00001.saved.jpg,0
D:/DATASET/AU/Au_ani_00002.jpg,0
D:/DATASET/AU/Au_ani_00002.resaved.jpg,0
D:/DATASET/AU/Au_ani_00003.jpg,0
D:/DATASET/AU/Au_ani_00003.resaved.jpg,0
D:/DATASET/AU/Au_ani_00003.saved.jpg,0
D:/DATASET/AU/Au_ani_00004.jpg,0
D:/DATASET/AU/Au_ani_00004.resaved.jpg,0
D:/DATASET/AU/Au_ani_00004.saved.jpg,0
D:/DATASET/AU/Au_ani_00005.jpg,0
D:/DATASET/AU/Au_ani_00005.resaved.jpg,0
D:/DATASET/AU/Au_ani_00005.saved.jpg,0
D:/DATASET/AU/Au_ani_00006.jpg,0
D:/DATASET/AU/Au_ani_00006.resaved.jpg,0
D:/DATASET/AU/Au_ani_00007.jpg,0
D:/DATASET/AU/Au_ani_00007.resaved.jpg,0
D:/DATASET/AU/Au_ani_00008.jpg,0
D:/DATASET/AU/Au_ani_00008.resaved.jpg,0
D:/DATASET/AU/Au_ani_00009.jpg,0
D:/DATASET/AU/Au_ani_00009.resaved.jpg,0
D:/DATASET/AU/Au_ani_00010.jpg,0
D:/DATASET/AU/Au_ani_00010.resaved.jpg,0
D:/DATASET/AU/Au_ani_00011.jpg,0
D:/DATASET/AU/Au_ani_00011.resaved.jpg,0
D:/DATASET/AU/Au_ani_00012.jpg,0
D:/DATASET/AU/Au_ani_00012.resaved.jpg,0
D:/DATASET/AU/Au_ani_00013.jpg,0
D:/DATASET/AU/Au_ani_00013.resaved.jpg,0
D:/DATASET/AU/Au_ani_00014.jpg,0
D:/DATASET/AU/Au_ani_00014.resaved.jpg,0
D:/DATASET/AU/Au_ani_00015.jpg,0
D:/DATASET/AU/Au_ani_00015.resaved.jpg,0
D:/DATASET/AU/Au_ani_00016.jpg,0
D:/DATASET/AU/Au_ani_00016.resaved.jpg,0
D:/DATASET/AU/Au_ani_00017.jpg,0
D:/DATASET/AU/Au_ani_00017.resaved.jpg,0
D:/DATASET/AU/Au_ani_00018.jpg,0
D:/DATASET/AU/Au_ani_00018.resaved.jpg,0
D:/DATASET/AU/Au_ani_00019.jpg,0
D:/DATASET/AU/Au_ani_00019.resaved.jpg,0
D:/DATASET/AU/Au_ani_00020.jpg,0
D:/DATASET/AU/Au_ani_00020.resaved.jpg,0
D:/DATASET/AU/Au_ani_00021.jpg,0
D:/DATASET/AU/Au_ani_00021.resaved.jpg,0
D:/DATASET/AU/Au_ani_00022.jpg,0
D:/DATASET/AU/Au_ani_00022.resaved.jpg,0
